"%IDData";"%IDUnidade";"%IDMunicipio";"%IDExame";"Qtde. Vendas";"Vlr. Vendas";"Vlr. Unit. Vendas"
01/06/2019;"53";"3106200";"3797";43;653.17;15.19
01/06/2019;"50";"3106200";"3797";70;1045.8;14.94
01/06/2019;"53";"3106200";"3798";13;253.11;19.47
01/06/2019;"52";"3106200";"3799";1;12;12
01/06/2019;"52";"3106200";"3799";1;12.21;12.21
01/06/2019;"57";"3106200";"3799";1;13.33;13.33
01/06/2019;"56";"3106200";"3799";1;15.1;15.1
01/06/2019;"50";"3106200";"3799";1;16.78;16.78
01/06/2019;"56";"3106200";"3799";1;24.24;24.24
01/06/2019;"51";"3106705";"3799";1;24.24;24.24
01/06/2019;"54";"3106200";"3799";2;25.6;12.8
01/06/2019;"54";"3144805";"3799";2;35.24;17.62
01/06/2019;"58";"3106705";"3799";2;38.5;19.25
01/06/2019;"51";"3106200";"3799";3;41.43;13.81
01/06/2019;"53";"3106200";"3799";3;42.18;14.06
01/06/2019;"59";"3106200";"3799";6;90;15
01/06/2019;"52";"3106200";"3799";29;520.84;17.96
01/06/2019;"53";"3106200";"3799";41;722.42;17.62
01/06/2019;"50";"3106200";"3799";42;627.48;14.94
01/06/2019;"51";"3106200";"3801";1;20.93;20.93
01/06/2019;"54";"3106200";"3801";1;45.16;45.16
01/06/2019;"54";"3144805";"3801";1;57.16;57.16
01/06/2019;"54";"3170107";"3801";1;66.2;66.2
01/06/2019;"58";"3106705";"3801";1;66.2;66.2
01/06/2019;"52";"3106200";"3801";2;72.38;36.19
01/06/2019;"54";"3106200";"3802";1;5.15;5.15
01/06/2019;"54";"3170107";"3802";2;10.3;5.15
01/06/2019;"52";"3106200";"3802";6;26.34;4.39
01/06/2019;"59";"3106200";"3802";17;46.24;2.72
01/06/2019;"58";"3106705";"3803";1;3.36;3.36
01/06/2019;"58";"3157807";"3803";1;3.4;3.4
01/06/2019;"56";"3157807";"3803";1;5.15;5.15
01/06/2019;"58";"3118601";"3803";2;3.8;1.9
01/06/2019;"57";"3106200";"3803";3;12;4
01/06/2019;"56";"3106200";"3803";3;15.45;5.15
01/06/2019;"55";"3106200";"3803";4;16.36;4.09
01/06/2019;"56";"3106200";"3803";8;20;2.5
01/06/2019;"58";"3170107";"3803";9;43.2;4.8
01/06/2019;"58";"3106200";"3803";13;24.05;1.85
01/06/2019;"55";"3157807";"3803";16;33.6;2.1
01/06/2019;"51";"3106200";"3803";16;54.4;3.4
01/06/2019;"54";"3106200";"3803";29;117.16;4.04
01/06/2019;"53";"3106705";"3803";40;76;1.9
01/06/2019;"59";"3106200";"3803";86;233.92;2.72
01/06/2019;"57";"3106200";"3803";88;167.2;1.9
01/06/2019;"59";"3106200";"3808";2;142.4;71.2
01/06/2019;"53";"3106200";"3808";3;311.4;103.8
01/06/2019;"52";"3106200";"3808";6;528;88
01/06/2019;"58";"3170107";"3817";1;10.23;10.23
01/06/2019;"55";"3157807";"3818";1;29.21;29.21
01/06/2019;"51";"3106705";"3818";1;86.54;86.54
01/06/2019;"54";"3144805";"3818";1;86.55;86.55
01/06/2019;"58";"3106705";"3818";2;60;30
01/06/2019;"58";"3106200";"3818";2;64.2;32.1
01/06/2019;"59";"3106200";"3818";3;75;25
01/06/2019;"54";"3106200";"3818";3;102.21;34.07
01/06/2019;"53";"3106200";"3818";3;116.04;38.68
01/06/2019;"56";"3170107";"3818";5;132.5;26.5
01/06/2019;"50";"3106200";"3818";5;224.25;44.85
01/06/2019;"50";"3106200";"3818";9;415.62;46.18
01/06/2019;"51";"3106200";"3818";14;469;33.5
01/06/2019;"52";"3106200";"3818";22;526.46;23.93
01/06/2019;"50";"3106200";"3818";165;4544.1;27.54
01/06/2019;"55";"3170107";"3818";185;11185.1;60.46
01/06/2019;"58";"3106705";"3819";1;194.8;194.8
01/06/2019;"51";"3106200";"3819";2;160.42;80.21
01/06/2019;"56";"3170107";"3819";2;279.2;139.6
01/06/2019;"50";"3106200";"3819";9;1730.16;192.24
01/06/2019;"52";"3106200";"3820";1;38.09;38.09
01/06/2019;"50";"3106200";"3820";1;64.92;64.92
01/06/2019;"58";"3170107";"3820";1;64.92;64.92
01/06/2019;"59";"3106200";"3820";2;92.8;46.4
01/06/2019;"56";"3170107";"3820";3;88.5;29.5
01/06/2019;"53";"3106705";"3820";4;142.84;35.71
01/06/2019;"57";"3106200";"3820";6;214.26;35.71
01/06/2019;"54";"3144805";"3820";8;142.4;17.8
01/06/2019;"54";"3106200";"3820";17;382.59;22.51
01/06/2019;"52";"3106200";"3820";19;576.84;30.36
01/06/2019;"50";"3106200";"3820";21;497.28;23.68
01/06/2019;"58";"3106705";"3820";33;429.3;13.01
01/06/2019;"51";"3106200";"3820";97;1684.89;17.37
01/06/2019;"50";"3106200";"3820";488;12751.44;26.13
01/06/2019;"53";"3106705";"3822";1;28.7;28.7
01/06/2019;"55";"3170107";"3822";1;44.34;44.34
01/06/2019;"58";"3170107";"3822";1;52.93;52.93
01/06/2019;"58";"3118601";"3822";2;29;14.5
01/06/2019;"53";"3106200";"3822";2;45.72;22.86
01/06/2019;"56";"3170107";"3822";2;55.2;27.6
01/06/2019;"51";"3106705";"3822";3;168.3;56.1
01/06/2019;"52";"3106200";"3822";6;122.1;20.35
01/06/2019;"57";"3106200";"3822";9;258.3;28.7
01/06/2019;"54";"3144805";"3822";15;207;13.8
01/06/2019;"54";"3106200";"3822";17;282.96;16.64
01/06/2019;"50";"3106200";"3822";52;621.92;11.96
01/06/2019;"58";"3106705";"3822";54;702;13
01/06/2019;"51";"3106200";"3822";154;4359.74;28.31
01/06/2019;"50";"3106200";"3822";657;9920.7;15.1
01/06/2019;"50";"3106200";"3823";1;20.59;20.59
01/06/2019;"57";"3106200";"3823";1;35.1;35.1
01/06/2019;"58";"3170107";"3823";1;64.92;64.92
01/06/2019;"53";"3106200";"3823";2;59.56;29.78
01/06/2019;"56";"3170107";"3823";2;77.8;38.9
01/06/2019;"55";"3106200";"3823";3;76.32;25.44
01/06/2019;"52";"3106200";"3823";6;157.92;26.32
01/06/2019;"54";"3106200";"3823";20;253.38;12.67
01/06/2019;"51";"3106200";"3823";24;308.16;12.84
01/06/2019;"50";"3106200";"3823";131;3032.65;23.15
01/06/2019;"57";"3106200";"3825";1;2.7;2.7
01/06/2019;"51";"3106200";"3825";26;69.16;2.66
01/06/2019;"54";"3106200";"3825";31;108.5;3.5
01/06/2019;"52";"3106200";"3826";1;5.49;5.49
01/06/2019;"57";"3106200";"3826";1;5.59;5.59
01/06/2019;"54";"3144805";"3826";1;5.71;5.71
01/06/2019;"51";"3106200";"3826";1;6.56;6.56
01/06/2019;"53";"3106200";"3826";2;11.42;5.71
01/06/2019;"59";"3106200";"3826";2;145.98;72.99
01/06/2019;"50";"3106200";"3826";8;50.64;6.33
01/06/2019;"52";"3106200";"3835";1;198.49;198.49
01/06/2019;"53";"3106200";"3841";1;106.6;106.6
01/06/2019;"52";"3106200";"3841";1;145.05;145.05
01/06/2019;"57";"3106200";"3873";1;2.43;2.43
01/06/2019;"58";"3106200";"3873";1;3.52;3.52
01/06/2019;"56";"3106200";"3873";1;4.32;4.32
01/06/2019;"55";"3106200";"3873";1;5.06;5.06
01/06/2019;"52";"3106200";"3873";1;5.38;5.38
01/06/2019;"56";"3106200";"3873";2;10.5;5.25
01/06/2019;"55";"3106200";"3873";3;5.85;1.95
01/06/2019;"50";"3106200";"3873";3;12.6;4.2
01/06/2019;"54";"3106200";"3873";5;13.54;2.71
01/06/2019;"54";"3144805";"3873";6;21.9;3.65
01/06/2019;"58";"3106705";"3873";12;32.64;2.72
01/06/2019;"58";"3106200";"3885";1;2;2
01/06/2019;"56";"3106200";"3885";1;3.65;3.65
01/06/2019;"56";"3157807";"3885";1;5.59;5.59
01/06/2019;"58";"3118601";"3885";2;2.2;1.1
01/06/2019;"58";"3157807";"3885";4;12;3
01/06/2019;"52";"3106200";"3885";4;22.36;5.59
01/06/2019;"54";"3144805";"3885";5;8.25;1.65
01/06/2019;"56";"3106200";"3885";5;10.5;2.1
01/06/2019;"56";"3106200";"3885";6;24.42;4.07
01/06/2019;"55";"3157807";"3885";9;10.8;1.2
01/06/2019;"55";"3106200";"3885";42;168;4
01/06/2019;"54";"3106200";"3885";63;238.77;3.79
01/06/2019;"51";"3106200";"3885";101;343.4;3.4
01/06/2019;"53";"3106705";"3885";131;144.1;1.1
01/06/2019;"57";"3106200";"3885";189;207.9;1.1
01/06/2019;"54";"3106200";"3885";369;616.58;1.67
01/06/2019;"50";"3106200";"3892";1;6.16;6.16
01/06/2019;"54";"3106200";"3894";1;5.1;5.1
01/06/2019;"56";"3106200";"3894";1;6;6
01/06/2019;"56";"3106200";"3894";1;6.41;6.41
01/06/2019;"50";"3106200";"3894";1;9.57;9.57
01/06/2019;"58";"3106200";"3894";1;10.7;10.7
01/06/2019;"57";"3106200";"3894";1;11.3;11.3
01/06/2019;"51";"3106200";"3894";1;11.39;11.39
01/06/2019;"58";"3118601";"3894";3;11.7;3.9
01/06/2019;"53";"3118601";"3894";3;15.3;5.1
01/06/2019;"58";"3106200";"3894";3;22.2;7.4
01/06/2019;"55";"3170107";"3894";3;29.91;9.97
01/06/2019;"54";"3106200";"3894";4;47.8;11.95
01/06/2019;"56";"3118601";"3894";4;50.12;12.53
01/06/2019;"53";"3106705";"3894";5;19.5;3.9
01/06/2019;"59";"3106200";"3894";5;22.8;4.56
01/06/2019;"58";"3157807";"3894";6;48;8
01/06/2019;"51";"3106705";"3894";9;91.62;10.18
01/06/2019;"56";"3170107";"3894";11;59.4;5.4
01/06/2019;"56";"3106200";"3894";16;162.56;10.16
01/06/2019;"57";"3106200";"3894";41;159.9;3.9
01/06/2019;"52";"3106200";"3894";46;302.68;6.58
01/06/2019;"54";"3144805";"3894";46;331.2;7.2
01/06/2019;"54";"3106200";"3894";89;307.3;3.45
01/06/2019;"58";"3106705";"3894";90;765;8.5
01/06/2019;"50";"3106200";"3894";91;432.25;4.75
01/06/2019;"55";"3106200";"3894";123;799.5;6.5
01/06/2019;"53";"3106200";"3894";128;921.6;7.2
01/06/2019;"50";"3106200";"3894";978;8449.92;8.64
01/06/2019;"54";"3106200";"3895";2;45.38;22.69
01/06/2019;"50";"3106200";"3895";5;81;16.2
01/06/2019;"57";"3106200";"3899";0;24.82;
01/06/2019;"51";"3106200";"3899";0;51.29;
01/06/2019;"59";"3106200";"3899";0;345.94;
01/06/2019;"50";"3106200";"3909";3;255;85
01/06/2019;"53";"3106200";"3909";7;932.12;133.16
01/06/2019;"52";"3106200";"3915";0;10;
01/06/2019;"55";"3170107";"3915";0;10;
01/06/2019;"58";"3106705";"3915";0;10;
01/06/2019;"58";"3118601";"3916";4;35.6;8.9
01/06/2019;"58";"3118601";"3921";2;72;36
01/06/2019;"54";"3144805";"3921";6;216;36
01/06/2019;"58";"3118601";"3922";2;72;36
01/06/2019;"54";"3144805";"3922";12;432;36
01/06/2019;"54";"3106200";"3932";3;63.43;21.14
01/06/2019;"55";"3106200";"3932";6;58.2;9.7
01/06/2019;"58";"3106705";"3933";1;24.26;24.26
01/06/2019;"55";"3106200";"3933";34;329.8;9.7
01/06/2019;"50";"3106200";"3935";2;252;126
01/06/2019;"51";"3106200";"3936";1;163.24;163.24
01/06/2019;"52";"3106200";"3945";1;670.92;670.92
01/06/2019;"58";"3106705";"3950";2;631.3;315.65
01/06/2019;"52";"3106200";"10180";1;925.13;925.13
01/06/2019;"53";"3106200";"10185";1;710.62;710.62
01/06/2019;"58";"3106705";"10199";1;8.91;8.91
01/06/2019;"51";"3106200";"10199";1;29.44;29.44
01/06/2019;"54";"3144805";"10199";1;38;38
01/06/2019;"50";"3106200";"10199";1;47.94;47.94
01/06/2019;"54";"3106200";"10199";6;226.74;37.79
01/06/2019;"51";"3106200";"10254";3;38.52;12.84
01/06/2019;"56";"3106200";"10254";3;39;13
01/06/2019;"54";"3144805";"10254";5;103.9;20.78
01/06/2019;"54";"3106200";"10254";6;101.1;16.85
01/06/2019;"58";"3118601";"10254";8;66.48;8.31
01/06/2019;"56";"3106200";"10254";8;89.6;11.2
01/06/2019;"58";"3106200";"10254";10;73;7.3
01/06/2019;"57";"3106200";"10254";10;150;15
01/06/2019;"59";"3106200";"10254";10;207.8;20.78
01/06/2019;"56";"3106200";"10254";11;119.9;10.9
01/06/2019;"55";"3157807";"10254";19;169.1;8.9
01/06/2019;"56";"3106200";"10254";28;262.36;9.37
01/06/2019;"50";"3106200";"10254";65;890.5;13.7
01/06/2019;"53";"3118601";"10254";67;891.1;13.3
01/06/2019;"53";"3106705";"10254";80;664.8;8.31
01/06/2019;"57";"3106200";"10254";220;1828.2;8.31
01/06/2019;"52";"3106200";"10255";1;20.78;20.78
01/06/2019;"56";"3106200";"10255";10;135.8;13.58
01/06/2019;"55";"3106200";"10258";8;240.56;30.07
01/06/2019;"52";"3106200";"10258";19;509.2;26.8
01/06/2019;"52";"3106200";"10271";1;153.89;153.89
01/06/2019;"53";"3106200";"10271";4;528.76;132.19
01/06/2019;"55";"3157807";"12505";1;51.94;51.94
01/06/2019;"57";"3106200";"12505";1;57.52;57.52
01/06/2019;"51";"3106705";"12505";1;104.58;104.58
01/06/2019;"58";"3106705";"12505";2;209.18;104.59
01/06/2019;"51";"3106200";"12505";2;298;149
01/06/2019;"55";"3106200";"12505";3;313.77;104.59
01/06/2019;"57";"3106200";"12505";5;461.4;92.28
01/06/2019;"59";"3106200";"12505";5;522.95;104.59
01/06/2019;"52";"3106200";"12505";7;406;58
01/06/2019;"54";"3106200";"12505";7;487.4;69.63
01/06/2019;"51";"3106200";"12505";9;1080;120
01/06/2019;"53";"3106200";"12505";24;1506.24;62.76
01/06/2019;"50";"3106200";"12505";28;1713.6;61.2
01/06/2019;"53";"3106200";"12568";27;1404;52
01/06/2019;"54";"3170107";"12635";3;180;60
01/06/2019;"53";"3106200";"12729";19;2672.16;140.64
01/06/2019;"53";"3106200";"12752";1;79.39;79.39
01/06/2019;"50";"3106200";"12854";1;10.22;10.22
01/06/2019;"56";"3106200";"12854";2;20.44;10.22
01/06/2019;"53";"3106200";"12854";5;51.1;10.22
01/06/2019;"51";"3106200";"12854";12;38.16;3.18
01/06/2019;"51";"3106705";"12854";15;162.45;10.83
01/06/2019;"54";"3106200";"12854";24;146.72;6.11
01/06/2019;"56";"3170107";"12854";43;215;5
01/06/2019;"53";"3106200";"12889";1;360.68;360.68
01/06/2019;"52";"3106200";"12889";2;721.36;360.68
01/06/2019;"51";"3106200";"13019";1;40.15;40.15
01/06/2019;"52";"3106200";"13294";1;621;621
01/06/2019;"54";"3144805";"13294";2;1358.36;679.18
01/06/2019;"50";"3106200";"13294";2;1613.3;806.65
01/06/2019;"59";"3106200";"13294";15;6480;432
01/06/2019;"53";"3118601";"13305";1;286.14;286.14
01/06/2019;"9";"3106200";"15436";3;958.47;319.49
01/06/2019;"9";"3106200";"15452";1;319.49;319.49
01/06/2019;"9";"3106200";"15459";1;272;272
01/06/2019;"9";"3170107";"15465";2;547.06;273.53
01/06/2019;"9";"3106200";"15468";2;625.84;312.92
01/06/2019;"9";"3106200";"15499";1;339.18;339.18
01/06/2019;"56";"3170107";"15865";1;430;430
01/06/2019;"54";"3106200";"16598";3;10.5;3.5
01/06/2019;"50";"3106200";"16839";1;4.08;4.08
01/06/2019;"56";"3106200";"16839";1;16.88;16.88
01/06/2019;"59";"3106200";"16839";1;16.88;16.88
01/06/2019;"50";"3106200";"16839";2;9.8;4.9
01/06/2019;"53";"3106705";"16839";4;18.2;4.55
01/06/2019;"54";"3144805";"16839";5;33.35;6.67
01/06/2019;"52";"3106200";"16839";6;42;7
01/06/2019;"55";"3157807";"16839";14;60.2;4.3
01/06/2019;"54";"3106200";"16839";30;221.1;7.37
01/06/2019;"53";"3106200";"16839";50;519;10.38
01/06/2019;"51";"3106200";"16839";55;217.8;3.96
01/06/2019;"54";"3106200";"16839";91;748.02;8.22
01/06/2019;"50";"3106200";"16839";129;1136.49;8.81
01/06/2019;"57";"3106200";"16839";205;966;4.71
01/06/2019;"51";"3106705";"16839";211;3561.68;16.88
01/06/2019;"54";"3106200";"16839";758;2524.14;3.33
01/06/2019;"53";"3106200";"17011";2;855.18;427.59
01/06/2019;"53";"3106200";"17083";1;14.74;14.74
01/06/2019;"53";"3106200";"17086";5;654.85;130.97
01/06/2019;"58";"3106705";"17086";5;675;135
01/06/2019;"59";"3106200";"17086";6;639.36;106.56
01/06/2019;"50";"3106200";"17086";8;1280;160
01/06/2019;"54";"3106200";"17086";10;851.8;85.18
01/06/2019;"53";"3106200";"17086";10;900;90
01/06/2019;"51";"3106200";"17086";24;3678;153.25
01/06/2019;"50";"3106200";"17086";31;4469.58;144.18
01/06/2019;"52";"3106200";"17086";42;4620;110
01/06/2019;"53";"3106200";"17099";2;577.08;288.54
01/06/2019;"59";"3106200";"17780";1;810;810
01/06/2019;"55";"3106200";"18286";1;14.5;14.5
01/06/2019;"51";"3106200";"18286";2;12.5;6.25
01/06/2019;"58";"3106705";"18286";2;43.44;21.72
01/06/2019;"52";"3106200";"18286";3;82.02;27.34
01/06/2019;"54";"3144805";"18286";4;57.2;14.3
01/06/2019;"50";"3106200";"18286";8;144;18
01/06/2019;"55";"3170107";"18307";1;74.05;74.05
01/06/2019;"59";"3106200";"18307";1;84.92;84.92
01/06/2019;"59";"3106200";"18307";1;144.91;144.91
01/06/2019;"56";"3106200";"18307";2;132.7;66.35
01/06/2019;"50";"3106200";"18307";2;224.8;112.4
01/06/2019;"58";"3106705";"18307";3;90;30
01/06/2019;"54";"3144805";"18307";4;313.6;78.4
01/06/2019;"51";"3106200";"18307";19;185.82;9.78
01/06/2019;"53";"3106200";"18307";22;1724.8;78.4
01/06/2019;"51";"3106200";"18336";1;2922.73;2922.73
01/06/2019;"52";"3106200";"18361";1;73.14;73.14
01/06/2019;"50";"3106200";"18361";1;121.7;121.7
01/06/2019;"52";"3106200";"18361";1;138;138
01/06/2019;"53";"3106200";"18361";2;199.22;99.61
01/06/2019;"55";"3106200";"18361";2;335.06;167.53
01/06/2019;"54";"3144805";"18361";5;625.5;125.1
01/06/2019;"52";"3106200";"18409";1;306.8;306.8
01/06/2019;"50";"3106200";"18473";1;189;189
01/06/2019;"50";"3106200";"18531";1;17.07;17.07
01/06/2019;"52";"3106200";"18531";7;150.85;21.55
01/06/2019;"56";"3170107";"18620";1;102.08;102.08
01/06/2019;"53";"3106200";"18663";2;110.28;55.14
01/06/2019;"58";"3106705";"18671";0;40.66;
01/06/2019;"50";"3106200";"18671";0;66.55;
01/06/2019;"50";"3106200";"18671";0;118.72;
01/06/2019;"51";"3106200";"18672";1;21.78;21.78
01/06/2019;"58";"3106705";"18672";1;85;85
01/06/2019;"50";"3106200";"18672";1;129.76;129.76
01/06/2019;"59";"3106200";"18824";1;710;710
01/06/2019;"50";"3106200";"18841";1;36.19;36.19
01/06/2019;"53";"3106200";"18841";3;166.92;55.64
01/06/2019;"59";"3106200";"18844";1;1412.4;1412.4
01/06/2019;"54";"3106200";"19561";1;7.96;7.96
01/06/2019;"54";"3144805";"19561";1;7.96;7.96
01/06/2019;"56";"3106200";"19561";2;15.92;7.96
01/06/2019;"56";"3106200";"19561";3;19.5;6.5
01/06/2019;"56";"3106200";"19561";6;47.76;7.96
01/06/2019;"55";"3157807";"19561";9;30.96;3.44
01/06/2019;"53";"3106705";"19561";24;120;5
01/06/2019;"57";"3106200";"19561";122;610;5
01/06/2019;"55";"3106200";"19583";1;738.91;738.91
01/06/2019;"52";"3106200";"19643";1;133;133
01/06/2019;"8000";"3106200";"19667";4;136.84;34.21
01/06/2019;"8000";"3106200";"19669";56;596.4;10.65
01/06/2019;"8000";"3106200";"19672";65;15030;231.23
01/06/2019;"8000";"3106200";"19675";9;454.54;50.5
01/06/2019;"8000";"3106200";"19680";3;144;48
01/06/2019;"8000";"3106200";"19688";1;458.9;458.9
01/06/2019;"8000";"3106200";"19778";5;171.05;34.21
01/06/2019;"58";"3170107";"19885";1;11.89;11.89
01/06/2019;"52";"3106200";"19985";1;605.89;605.89
01/06/2019;"52";"3106200";"20018";1;170;170
01/06/2019;"56";"3106200";"20022";1;24.12;24.12
01/06/2019;"51";"3106200";"20022";36;181.44;5.04
01/06/2019;"53";"3118601";"20107";3;141.75;47.25
01/06/2019;"50";"3106200";"20250";0;2328;
01/06/2019;"54";"3144805";"20367";1;1000;1000
01/06/2019;"51";"3106200";"20394";5;513.8;102.76
01/06/2019;"52";"3106200";"20464";2;120;60
01/06/2019;"52";"3106200";"20507";1;176.55;176.55
01/06/2019;"51";"3106200";"20507";2;89.16;44.58
01/06/2019;"51";"3106200";"20531";1;42.23;42.23
01/06/2019;"53";"3106200";"20533";2;68.48;34.24
01/06/2019;"59";"3106200";"20533";2;93.48;46.74
01/06/2019;"53";"3106200";"20538";1;71.69;71.69
01/06/2019;"53";"3106200";"20539";1;66.34;66.34
01/06/2019;"53";"3106200";"20712";1;85.6;85.6
01/06/2019;"53";"3106200";"20712";2;171.2;85.6
01/06/2019;"53";"3106200";"20715";1;42.8;42.8
01/06/2019;"54";"3106200";"20816";1;39.49;39.49
01/06/2019;"59";"3106200";"20816";1;55.9;55.9
01/06/2019;"55";"3106200";"20816";1;76.88;76.88
01/06/2019;"53";"3144805";"20816";1;76.88;76.88
01/06/2019;"50";"3106200";"20816";2;108;54
01/06/2019;"52";"3106200";"20816";2;153.76;76.88
01/06/2019;"53";"3106200";"20843";1;35.66;35.66
01/06/2019;"50";"3106200";"20855";2;324;162
01/06/2019;"53";"3106705";"20949";4;29.6;7.4
01/06/2019;"54";"3106200";"20949";46;1579.08;34.33
01/06/2019;"56";"3106200";"20950";1;40;40
01/06/2019;"56";"3106200";"20950";1;55.19;55.19
01/06/2019;"54";"3106200";"20950";2;60;30
01/06/2019;"56";"3106200";"20950";2;142.7;71.35
01/06/2019;"56";"3118601";"20950";3;183.63;61.21
01/06/2019;"57";"3106200";"20950";5;120;24
01/06/2019;"50";"3106200";"20950";5;202.5;40.5
01/06/2019;"53";"3106200";"20951";3;750;250
01/06/2019;"53";"3106200";"20971";2;240;120
01/06/2019;"59";"3106200";"20971";5;648;129.6
01/06/2019;"54";"3106200";"20971";9;863.44;95.94
01/06/2019;"52";"3106200";"20971";28;3640;130
01/06/2019;"50";"3106200";"20971";38;4617;121.5
01/06/2019;"53";"3106200";"20972";2;240;120
01/06/2019;"54";"3106200";"20972";4;398.79;99.7
01/06/2019;"59";"3106200";"20972";5;648;129.6
01/06/2019;"50";"3106200";"20972";11;1336.5;121.5
01/06/2019;"52";"3106200";"20972";20;2600;130
01/06/2019;"51";"3106200";"20972";27;2612.79;96.77
01/06/2019;"54";"3106200";"21111";2;48.86;24.43
01/06/2019;"54";"3106200";"21112";1;24.43;24.43
01/06/2019;"54";"3106200";"21112";2;48.86;24.43
01/06/2019;"54";"3170107";"21139";1;695.5;695.5
01/06/2019;"52";"3106200";"21140";1;695.5;695.5
01/06/2019;"54";"3170107";"21140";1;695.5;695.5
01/06/2019;"51";"3106705";"23670";2;74;37
01/06/2019;"50";"3106200";"23747";0;8;
01/06/2019;"54";"3106200";"23849";3;41.7;13.9
01/06/2019;"55";"3106200";"23849";3;41.7;13.9
01/06/2019;"54";"3144805";"23849";9;125.1;13.9
01/06/2019;"56";"3118601";"23849";12;166.8;13.9
01/06/2019;"58";"3170107";"23849";28;389.2;13.9
01/06/2019;"58";"3170107";"23849";31;430.9;13.9
01/06/2019;"53";"3144805";"23849";40;556;13.9
01/06/2019;"51";"3106200";"23849";116;1612.4;13.9
01/06/2019;"51";"3106200";"24370";2;1580;790
01/06/2019;"50";"3106200";"24541";1;378;378
01/06/2019;"53";"3106200";"24541";1;738.3;738.3
01/06/2019;"51";"3106200";"24659";1;146.63;146.63
01/06/2019;"53";"3106200";"28625";1;96.3;96.3
01/06/2019;"53";"3106200";"28626";1;96.3;96.3
01/06/2019;"58";"3170107";"28682";1;2946;2946
01/06/2019;"52";"3106200";"28787";3;134.82;44.94
01/06/2019;"53";"3106200";"28787";13;584.22;44.94
01/06/2019;"53";"3106200";"28807";1;148.46;148.46
01/06/2019;"51";"3106200";"28807";2;59.8;29.9
01/06/2019;"55";"3170107";"28831";1;70.24;70.24
01/06/2019;"53";"3106200";"28831";1;102.19;102.19
01/06/2019;"52";"3106200";"28831";2;204.38;102.19
01/06/2019;"55";"3106200";"28831";3;306.57;102.19
01/06/2019;"51";"3106200";"28831";10;163.5;16.35
01/06/2019;"52";"3106200";"28832";1;160.5;160.5
01/06/2019;"50";"3106200";"33322";2;208.8;104.4
01/06/2019;"53";"3106200";"33322";2;290;145
01/06/2019;"53";"3106200";"33323";1;145;145
01/06/2019;"50";"3106200";"33323";2;208.8;104.4
01/06/2019;"56";"3106200";"33407";1;4.6;4.6
01/06/2019;"54";"3106200";"33407";2;9.8;4.9
01/06/2019;"58";"3106705";"33407";5;43.7;8.74
01/06/2019;"50";"3106200";"33407";6;41.52;6.92
01/06/2019;"54";"3144805";"33407";8;69.92;8.74
01/06/2019;"50";"3106200";"33407";18;76.14;4.23
01/06/2019;"55";"3106200";"33407";27;189;7
01/06/2019;"56";"3170107";"34642";1;56.03;56.03
01/06/2019;"50";"3106200";"34642";20;1008.6;50.43
01/06/2019;"53";"3106200";"34870";1;123;123
01/06/2019;"51";"3106200";"34925";1;18;18
01/06/2019;"52";"3106200";"34925";1;37;37
01/06/2019;"53";"3106200";"34925";1;37;37
01/06/2019;"50";"3106200";"34925";3;111;37
01/06/2019;"55";"3106200";"35046";2;48;24
01/06/2019;"50";"3106200";"35046";4;55.12;13.78
01/06/2019;"51";"3106200";"35050";1;54.18;54.18
01/06/2019;"53";"3106200";"35050";3;492;164
01/06/2019;"53";"3106200";"35086";1;123;123
01/06/2019;"52";"3106200";"35208";1;129.8;129.8
01/06/2019;"57";"3106200";"35208";3;214.17;71.39
01/06/2019;"59";"3106200";"35213";14;1341.2;95.8
01/06/2019;"50";"3106200";"35214";1;60.3;60.3
01/06/2019;"59";"3106200";"35214";19;1794.55;94.45
01/06/2019;"59";"3106200";"35237";9;117.27;13.03
01/06/2019;"53";"3106200";"35360";1;277.13;277.13
01/06/2019;"51";"3106705";"35367";1;298;298
01/06/2019;"53";"3106200";"35367";5;1490;298
01/06/2019;"50";"3106200";"35461";23;1200.6;52.2
01/06/2019;"50";"3106200";"35463";1;89.1;89.1
01/06/2019;"58";"3170107";"35541";1;6162;6162
01/06/2019;"56";"3106200";"35651";1;31.5;31.5
01/06/2019;"51";"3106200";"43739";1;350;350
01/06/2019;"51";"3106200";"70070";1;600;600
01/06/2019;"54";"3170107";"70070";2;1200;600
01/06/2019;"52";"3106200";"70415";1;111.43;111.43
01/06/2019;"54";"3170107";"70769";2;187.46;93.73
01/06/2019;"51";"3106200";"71171";1;315.69;315.69
01/06/2019;"52";"3106200";"72439";1;8.09;8.09
01/06/2019;"54";"3106200";"72439";1;8.09;8.09
01/06/2019;"56";"3118601";"72439";1;8.09;8.09
01/06/2019;"58";"3170107";"72439";1;8.09;8.09
01/06/2019;"51";"3106705";"72439";1;8.09;8.09
01/06/2019;"55";"3157807";"72439";1;8.09;8.09
01/06/2019;"57";"3106200";"72439";2;8.9;4.45
01/06/2019;"56";"3106200";"72439";3;24.27;8.09
01/06/2019;"21009";"3106200";"72685";3;51.45;17.15
01/06/2019;"21009";"3106200";"72685";4;95.7;23.93
01/06/2019;"21009";"3106200";"72685";34;343.06;10.09
