%IDData,%IDUnidade,%IDMunicipio,%IDExame,Qtde. Vendas,Vlr. Vendas,Vlr. Unit. Vendas
01/10/2019,54,3144805,79496,1,15,15.
01/10/2019,54,3144805,87685,31,18.6,.6
01/10/2019,54,3144805,87686,125,75,.6
01/10/2019,54,3144805,87687,2717,1630.2,.6
01/10/2019,54,3144805,87688,491,294.6,.6
01/10/2019,54,3144805,87689,6139,3683.4,.6
01/11/2019,54,3144805,13,9,96.48,10.72
01/11/2019,54,3144805,25,12,350.52,29.21
01/11/2019,54,3144805,25,2413,12788.9,5.3
01/11/2019,54,3144805,50,6,67.44,11.24
01/11/2019,54,3144805,55,49,524.3,10.7
01/11/2019,54,3144805,56,2,9.88,4.94
01/11/2019,54,3144805,58,1,35,35.
01/11/2019,54,3144805,59,6,96,16.
01/11/2019,54,3144805,61,13,139.36,10.72
01/11/2019,54,3144805,62,1,17.21,17.21
01/11/2019,54,3144805,62,11,117.92,10.72
01/11/2019,54,3144805,64,8,31.2,3.9
01/11/2019,54,3144805,68,30,234,7.8
01/11/2019,54,3144805,72,20,524.4,26.22
01/11/2019,54,3144805,73,5,53.6,10.72
01/11/2019,54,3144805,74,7,75.04,10.72
01/11/2019,54,3144805,76,3,53.73,17.91
01/11/2019,54,3144805,93,3,461.82,153.94
01/11/2019,54,3144805,100,50,284,5.68
01/11/2019,54,3144805,114,6,74.4,12.4
01/11/2019,54,3144805,120,1,2,2.
01/11/2019,54,3144805,123,49,98,2.
01/11/2019,54,3144805,130,2,40.7,20.35
01/11/2019,54,3144805,137,53,116.6,2.2
01/11/2019,54,3144805,143,1,81.33,81.33
01/11/2019,54,3144805,157,31,692.54,22.34
01/11/2019,54,3144805,172,5,17.85,3.57
01/11/2019,54,3144805,175,3,32.16,10.72
01/11/2019,54,3144805,180,6,63.06,10.51
01/11/2019,54,3144805,210,14,264.6,18.9
01/11/2019,54,3144805,214,11,104.72,9.52
01/11/2019,54,3144805,227,10,81,8.1
01/11/2019,54,3144805,254,2,94,47.
01/11/2019,54,3144805,262,6,157.32,26.22
01/11/2019,54,3144805,270,8,37.36,4.67
01/11/2019,54,3144805,270,1287,2702.7,2.1
01/11/2019,54,3144805,278,1,36.92,36.92
01/11/2019,54,3144805,279,13,81.9,6.3
01/11/2019,54,3144805,279,2271,7948.5,3.5
01/11/2019,54,3144805,284,1,224.75,224.75
01/11/2019,54,3144805,286,3,160.8,53.6
01/11/2019,54,3144805,291,3,90,30.
01/11/2019,54,3144805,311,45,804.15,17.87
01/11/2019,54,3144805,339,10,880,88.
01/11/2019,54,3144805,342,1,56.83,56.83
01/11/2019,54,3144805,344,1,56.83,56.83
01/11/2019,54,3144805,348,2,20,10.
01/11/2019,54,3144805,378,1,7.98,7.98
01/11/2019,54,3144805,389,1,35,35.
01/11/2019,54,3144805,420,1,5.26,5.26
01/11/2019,54,3144805,420,34,183.6,5.4
01/11/2019,54,3144805,438,1,5.26,5.26
01/11/2019,54,3144805,438,28,151.2,5.4
01/11/2019,54,3144805,460,345,724.5,2.1
01/11/2019,54,3144805,462,2,17.54,8.77
01/11/2019,54,3144805,462,55,489.5,8.9
01/11/2019,54,3144805,463,2,21.44,10.72
01/11/2019,54,3144805,464,33,306.9,9.3
01/11/2019,54,3144805,468,2,45.26,22.63
01/11/2019,54,3144805,476,1,10.72,10.72
01/11/2019,54,3144805,495,28,313.32,11.19
01/11/2019,54,3144805,499,4,61.92,15.48
01/11/2019,54,3144805,500,26,202.8,7.8
01/11/2019,54,3144805,501,25,195,7.8
01/11/2019,54,3144805,508,4,960,240.
01/11/2019,54,3144805,514,1,53.08,53.08
01/11/2019,54,3144805,515,2,81.36,40.68
01/11/2019,54,3144805,516,1,10.72,10.72
01/11/2019,54,3144805,517,1,10.72,10.72
01/11/2019,54,3144805,529,1,14.02,14.02
01/11/2019,54,3144805,529,1,19.44,19.44
01/11/2019,54,3144805,529,13,161.2,12.4
01/11/2019,54,3144805,531,32,1024,32.
01/11/2019,54,3144805,544,1,4.67,4.67
01/11/2019,54,3144805,544,56,285.6,5.1
01/11/2019,54,3144805,550,1,12.9,12.9
01/11/2019,54,3144805,550,3,23.25,7.75
01/11/2019,54,3144805,551,11,48.73,4.43
01/11/2019,54,3144805,589,1,18.84,18.84
01/11/2019,54,3144805,605,1,8.75,8.75
01/11/2019,54,3144805,606,49,478.24,9.76
01/11/2019,54,3144805,619,1,41,41.
01/11/2019,54,3144805,622,1,29.98,29.98
01/11/2019,54,3144805,631,1,5.72,5.72
01/11/2019,54,3144805,631,108,772.2,7.15
01/11/2019,54,3144805,633,1,6.43,6.43
01/11/2019,54,3144805,633,97,834.2,8.6
01/11/2019,54,3144805,642,28,8138.76,290.67
01/11/2019,54,3144805,644,2,263.4,131.7
01/11/2019,54,3144805,644,8,1236.96,154.62
01/11/2019,54,3144805,652,2,12.62,6.31
01/11/2019,54,3144805,657,5,35.1,7.02
01/11/2019,54,3144805,658,1,7.02,7.02
01/11/2019,54,3144805,671,1,5.09,5.09
01/11/2019,54,3144805,683,43,339.7,7.9
01/11/2019,54,3144805,685,3,25.08,8.36
01/11/2019,54,3144805,729,1,2.11,2.11
01/11/2019,54,3144805,729,1,3.52,3.52
01/11/2019,54,3144805,732,1,19.68,19.68
01/11/2019,54,3144805,745,1,10.2,10.2
01/11/2019,54,3144805,751,1,29,29.
01/11/2019,54,3144805,764,7,95.9,13.7
01/11/2019,54,3144805,767,5,11.7,2.34
01/11/2019,54,3144805,776,45,175.5,3.9
01/11/2019,54,3144805,823,1,80,80.
01/11/2019,54,3144805,841,8,95.68,11.96
01/11/2019,54,3144805,845,1,25.01,25.01
01/11/2019,54,3144805,863,2,135.62,67.81
01/11/2019,54,3144805,863,6,244.08,40.68
01/11/2019,54,3144805,897,121,363,3.
01/11/2019,54,3144805,905,4,39.6,9.9
01/11/2019,54,3144805,933,3,118.59,39.53
01/11/2019,9,3144805,953,5,930,186.
01/11/2019,9,3144805,955,1,186,186.
01/11/2019,53,3144805,982,1,215.11,215.11
01/11/2019,54,3144805,992,2,15.18,7.59
01/11/2019,54,3144805,992,359,1615.5,4.5
01/11/2019,54,3144805,998,1,5.84,5.84
01/11/2019,54,3144805,998,70,294,4.2
01/11/2019,54,3144805,1000,1,4.67,4.67
01/11/2019,54,3144805,1000,908,3541.2,3.9
01/11/2019,54,3144805,1001,1,5.26,5.26
01/11/2019,54,3144805,1001,893,3572,4.
01/11/2019,54,3144805,1003,13,104,8.
01/11/2019,54,3144805,1008,4,161.96,40.49
01/11/2019,54,3144805,1021,2,23.36,11.68
01/11/2019,54,3144805,1021,39,542.88,13.92
01/11/2019,54,3144805,1022,2,23.36,11.68
01/11/2019,54,3144805,1022,39,529.62,13.58
01/11/2019,54,3144805,1033,3,101.04,33.68
01/11/2019,54,3144805,1051,11,106.37,9.67
01/11/2019,54,3144805,1061,37,144.3,3.9
01/11/2019,54,3144805,1063,1,9.34,9.34
01/11/2019,54,3144805,1064,1,8.1,8.1
01/11/2019,54,3144805,1073,1,36,36.
01/11/2019,54,3144805,1074,4,119.6,29.9
01/11/2019,54,3144805,1075,2,78,39.
01/11/2019,54,3144805,1083,1,9.9,9.9
01/11/2019,54,3144805,1084,7,69.3,9.9
01/11/2019,54,3144805,1088,11,108.9,9.9
01/11/2019,54,3144805,1111,1,9.9,9.9
01/11/2019,54,3144805,1114,11,132,12.
01/11/2019,54,3144805,1121,6,59.4,9.9
01/11/2019,54,3144805,1147,8,79.2,9.9
01/11/2019,54,3144805,1169,3,29.7,9.9
01/11/2019,54,3144805,1170,2,19.8,9.9
01/11/2019,54,3144805,1174,1,9.9,9.9
01/11/2019,54,3144805,1185,4,39.6,9.9
01/11/2019,54,3144805,1203,16,31.84,1.99
01/11/2019,54,3144805,1207,35,333.2,9.52
01/11/2019,54,3144805,1212,14,70.28,5.02
01/11/2019,54,3144805,1212,918,2754,3.
01/11/2019,54,3144805,1254,5,42.9,8.58
01/11/2019,54,3144805,1257,5,33.3,6.66
01/11/2019,54,3144805,1257,545,1744,3.2
01/11/2019,54,3144805,1264,3,6,2.
01/11/2019,54,3144805,1273,332,996,3.
01/11/2019,54,3144805,1285,232,487.2,2.1
01/11/2019,54,3144805,1294,314,1789.8,5.7
01/11/2019,54,3144805,1304,5,123,24.6
01/11/2019,54,3144805,1305,9,705.6,78.4
01/11/2019,54,3144805,1315,3,29.7,9.9
01/11/2019,54,3144805,1367,7,458.57,65.51
01/11/2019,54,3144805,1375,6,85.8,14.3
01/11/2019,54,3144805,1380,9,630,70.
01/11/2019,54,3144805,1404,33,212.19,6.43
01/11/2019,54,3144805,1404,3556,14579.6,4.1
01/11/2019,54,3144805,1433,1,5.13,5.13
01/11/2019,54,3144805,1458,19,127.49,6.71
01/11/2019,54,3144805,1459,1,17.01,17.01
01/11/2019,54,3144805,1459,75,555,7.4
01/11/2019,54,3144805,1460,1,9.93,9.93
01/11/2019,54,3144805,1460,27,225.18,8.34
01/11/2019,54,3144805,1468,5,40.85,8.17
01/11/2019,54,3144805,1468,68,353.6,5.2
01/11/2019,54,3144805,1469,5,43.85,8.77
01/11/2019,54,3144805,1469,67,495.8,7.4
01/11/2019,54,3144805,1470,193,694.8,3.6
01/11/2019,54,3144805,1472,1,15.55,15.55
01/11/2019,54,3144805,1472,11,65.56,5.96
01/11/2019,54,3144805,1473,14,83.44,5.96
01/11/2019,54,3144805,1477,11,64.24,5.84
01/11/2019,54,3144805,1477,453,1359,3.
01/11/2019,54,3144805,1481,1,269.55,269.55
01/11/2019,54,3144805,1494,13,136.63,10.51
01/11/2019,54,3144805,1494,637,3885.7,6.1
01/11/2019,54,3144805,1523,384,1075.2,2.8
01/11/2019,54,3144805,1537,4,28.6,7.15
01/11/2019,54,3144805,1562,5,23.35,4.67
01/11/2019,54,3144805,1562,1123,3256.7,2.9
01/11/2019,54,3144805,1577,5,165.85,33.17
01/11/2019,54,3144805,1585,8,101.6,12.7
01/11/2019,54,3144805,1587,21,550.2,26.2
01/11/2019,54,3144805,1606,1,135.7,135.7
01/11/2019,54,3144805,1606,1,213.79,213.79
01/11/2019,54,3144805,1612,96,748.8,7.8
01/11/2019,54,3144805,1628,2,35.96,17.98
01/11/2019,54,3144805,1628,16,211.68,13.23
01/11/2019,54,3144805,1629,2,43.32,21.66
01/11/2019,54,3144805,1629,16,254.56,15.91
01/11/2019,54,3144805,1636,4,39.6,9.9
01/11/2019,54,3144805,1642,10,77,7.7
01/11/2019,54,3144805,1644,1,7.7,7.7
01/11/2019,54,3144805,1647,2,15.4,7.7
01/11/2019,54,3144805,1655,2,19.8,9.9
01/11/2019,54,3144805,1661,3,42.9,14.3
01/11/2019,54,3144805,1666,1,75.6,75.6
01/11/2019,54,3144805,1701,22,131.12,5.96
01/11/2019,54,3144805,1702,14,138.6,9.9
01/11/2019,54,3144805,1705,1,9.9,9.9
01/11/2019,54,3144805,1707,14,138.6,9.9
01/11/2019,54,3144805,1709,1,9.9,9.9
01/11/2019,54,3144805,1718,5,166.7,33.34
01/11/2019,54,3144805,1720,1,117.19,117.19
01/11/2019,54,3144805,1803,6,114,19.
01/11/2019,54,3144805,1804,5,200,40.
01/11/2019,54,3144805,1809,1,10,10.
01/11/2019,54,3144805,1809,53,243.8,4.6
01/11/2019,54,3144805,1855,1,6.78,6.78
01/11/2019,54,3144805,1882,6,16.8,2.8
01/11/2019,54,3144805,1900,3,18.84,6.28
01/11/2019,54,3144805,1902,3,6,2.
01/11/2019,54,3144805,1942,1,65.38,65.38
01/11/2019,54,3144805,1971,1,8.14,8.14
01/11/2019,54,3144805,1986,159,349.8,2.2
01/11/2019,54,3144805,1991,52,167.96,3.23
01/11/2019,54,3144805,2008,1,15.09,15.09
01/11/2019,54,3144805,2016,6,57.12,9.52
01/11/2019,54,3144805,2027,29,542.3,18.7
01/11/2019,54,3144805,2030,1,9.7,9.7
01/11/2019,54,3144805,2030,523,1464.4,2.8
01/11/2019,54,3144805,2032,72,468,6.5
01/11/2019,54,3144805,2061,49,98,2.
01/11/2019,56,3144805,2067,4,116,29.
01/11/2019,54,3144805,2102,1,42.22,42.22
01/11/2019,54,3144805,2116,1,7.86,7.86
01/11/2019,54,3144805,2139,140,1302,9.3
01/11/2019,54,3144805,2148,8,320,40.
01/11/2019,54,3144805,2159,12,42.84,3.57
01/11/2019,54,3144805,2162,11,24.2,2.2
01/11/2019,54,3144805,2176,2,197.4,98.7
01/11/2019,54,3144805,2185,13,128.7,9.9
01/11/2019,54,3144805,2186,3,29.7,9.9
01/11/2019,54,3144805,2194,2,11.18,5.59
01/11/2019,54,3144805,2294,11,52.36,4.76
01/11/2019,54,3144805,2307,1,3.45,3.45
01/11/2019,54,3144805,2311,1,54.8,54.8
01/11/2019,54,3144805,2332,2,13.04,6.52
01/11/2019,54,3144805,2371,5,530.75,106.15
01/11/2019,54,3144805,2394,18,167.4,9.3
01/11/2019,54,3144805,2416,59,218.3,3.7
01/11/2019,54,3144805,2492,151,453,3.
01/11/2019,54,3144805,2521,10,314,31.4
01/11/2019,54,3144805,2523,1,4.18,4.18
01/11/2019,54,3144805,2528,3,100.02,33.34
01/11/2019,54,3144805,2535,54,284.04,5.26
01/11/2019,54,3144805,2535,481,1491.1,3.1
01/11/2019,54,3144805,2539,16,93.44,5.84
01/11/2019,54,3144805,2539,1004,3915.6,3.9
01/11/2019,54,3144805,2543,6,42.06,7.01
01/11/2019,54,3144805,2543,124,657.2,5.3
01/11/2019,54,3144805,2550,1,305.96,305.96
01/11/2019,54,3144805,2597,6,256.02,42.67
01/11/2019,54,3144805,2719,6,68.82,11.47
01/11/2019,54,3144805,2734,1,10.1,10.1
01/11/2019,54,3144805,2734,41,401.8,9.8
01/11/2019,54,3144805,2735,1,14.3,14.3
01/11/2019,54,3144805,2735,41,344.4,8.4
01/11/2019,56,3144805,2773,1,9,9.
01/11/2019,56,3144805,2787,1,9,9.
01/11/2019,56,3144805,2791,1,9,9.
01/11/2019,56,3144805,2792,1,9,9.
01/11/2019,56,3144805,2801,5,45,9.
01/11/2019,56,3144805,2840,5,45,9.
01/11/2019,56,3144805,2846,3,45,15.
01/11/2019,56,3144805,2847,2,18,9.
01/11/2019,56,3144805,2867,3,27,9.
01/11/2019,56,3144805,2882,1,9,9.
01/11/2019,56,3144805,2901,4,36,9.
01/11/2019,56,3144805,2902,25,225,9.
01/11/2019,54,3144805,2923,2,27.64,13.82
01/11/2019,54,3144805,2925,2,39.98,19.99
01/11/2019,54,3144805,2943,1,9.11,9.11
01/11/2019,54,3144805,2943,47,192.7,4.1
01/11/2019,54,3144805,2953,1,12.36,12.36
01/11/2019,54,3144805,2953,4,23.84,5.96
01/11/2019,54,3144805,2957,5,83.35,16.67
01/11/2019,54,3144805,2962,9,90,10.
01/11/2019,54,3144805,2966,5,73.85,14.77
01/11/2019,54,3144805,2981,22,157.3,7.15
01/11/2019,54,3144805,2983,6,112.2,18.7
01/11/2019,54,3144805,3000,24,220.8,9.2
01/11/2019,54,3144805,3001,22,202.4,9.2
01/11/2019,54,3144805,3025,1,4.67,4.67
01/11/2019,54,3144805,3025,81,243,3.
01/11/2019,54,3144805,3046,2,28.6,14.3
01/11/2019,54,3144805,3050,72,168.48,2.34
01/11/2019,54,3144805,3053,1,49.97,49.97
01/11/2019,54,3144805,3073,46,317.4,6.9
01/11/2019,54,3144805,3074,40,168,4.2
01/11/2019,54,3144805,3075,1,4,4.
01/11/2019,54,3144805,3151,29,546.36,18.84
01/11/2019,54,3144805,3158,1,8.17,8.17
01/11/2019,54,3144805,3158,6,79.38,13.23
01/11/2019,54,3144805,3168,6,64.32,10.72
01/11/2019,54,3144805,3177,1,7.01,7.01
01/11/2019,54,3144805,3177,48,417.6,8.7
01/11/2019,54,3144805,3192,1,7.91,7.91
01/11/2019,54,3144805,3193,6,21,3.5
01/11/2019,54,3144805,3193,62,390.6,6.3
01/11/2019,54,3144805,3201,5,26.3,5.26
01/11/2019,54,3144805,3232,1,1.4,1.4
01/11/2019,54,3144805,3232,92,204.24,2.22
01/11/2019,54,3144805,3240,14,383.46,27.39
01/11/2019,54,3144805,3265,1,2,2.
01/11/2019,54,3144805,3267,2,4,2.
01/11/2019,54,3144805,3778,30,292.2,9.74
01/11/2019,54,3144805,3797,51,774.69,15.19
01/11/2019,54,3144805,3799,3,52.86,17.62
01/11/2019,54,3144805,3818,4,138.16,34.54
01/11/2019,54,3144805,3820,5,89,17.8
01/11/2019,54,3144805,3822,10,138,13.8
01/11/2019,54,3144805,3823,2,59.56,29.78
01/11/2019,54,3144805,3826,1,72.99,72.99
01/11/2019,54,3144805,3873,4,14.6,3.65
01/11/2019,54,3144805,3894,56,403.2,7.2
01/11/2019,54,3144805,3921,11,440,40.
01/11/2019,54,3144805,3922,9,360,40.
01/11/2019,54,3144805,3932,1,30.54,30.54
01/11/2019,54,3144805,10199,2,76,38.
01/11/2019,54,3144805,13294,8,5433.44,679.18
01/11/2019,53,3144805,16783,1,1398.78,1398.78
01/11/2019,54,3144805,18286,5,71.5,14.3
01/11/2019,54,3144805,18307,7,548.8,78.4
01/11/2019,54,3144805,18361,7,875.7,125.1
01/11/2019,54,3144805,19596,1,254,254.
01/11/2019,54,3144805,19885,4,47.56,11.89
01/11/2019,53,3144805,23849,7,10.5,1.5
01/11/2019,54,3144805,33407,2,17.48,8.74
01/11/2019,54,3144805,33407,14,122.36,8.74
01/11/2019,54,3144805,79496,3,45,15.
01/11/2019,54,3144805,87685,36,21.6,.6
01/11/2019,54,3144805,87686,118,70.8,.6
01/11/2019,54,3144805,87687,2424,1454.4,.6
01/11/2019,54,3144805,87688,456,273.6,.6
01/11/2019,54,3144805,87689,5559,3335.4,.6
01/12/2019,54,3144805,13,5,53.6,10.72
01/12/2019,54,3144805,15,1,9.29,9.29
01/12/2019,54,3144805,25,7,204.47,29.21
01/12/2019,54,3144805,25,1872,9921.6,5.3
01/12/2019,54,3144805,50,7,78.68,11.24
01/12/2019,54,3144805,55,1,8.41,8.41
01/12/2019,54,3144805,55,21,224.7,10.7
01/12/2019,54,3144805,56,1,4.94,4.94
01/12/2019,54,3144805,56,2,16.48,8.24
01/12/2019,54,3144805,58,1,35,35.
01/12/2019,54,3144805,59,4,64,16.
01/12/2019,54,3144805,61,8,85.76,10.72
01/12/2019,54,3144805,62,8,85.76,10.72
01/12/2019,54,3144805,64,4,15.6,3.9
01/12/2019,54,3144805,68,24,187.2,7.8
01/12/2019,54,3144805,72,13,340.86,26.22
01/12/2019,54,3144805,73,8,85.76,10.72
01/12/2019,54,3144805,74,7,75.04,10.72
01/12/2019,54,3144805,76,2,35.82,17.91
01/12/2019,54,3144805,93,3,461.82,153.94
01/12/2019,54,3144805,100,36,204.48,5.68
01/12/2019,54,3144805,114,6,74.4,12.4
01/12/2019,54,3144805,120,1,2,2.
01/12/2019,54,3144805,123,33,66,2.
01/12/2019,54,3144805,130,1,33.92,33.92
01/12/2019,54,3144805,131,1,20.35,20.35
01/12/2019,54,3144805,137,40,88,2.2
01/12/2019,54,3144805,157,31,692.54,22.34
01/12/2019,54,3144805,172,5,17.85,3.57
01/12/2019,54,3144805,175,5,53.6,10.72
01/12/2019,54,3144805,180,2,21.02,10.51
01/12/2019,54,3144805,210,12,226.8,18.9
01/12/2019,54,3144805,214,8,76.16,9.52
01/12/2019,54,3144805,227,5,40.5,8.1
01/12/2019,54,3144805,254,1,47,47.
01/12/2019,54,3144805,262,7,183.54,26.22
01/12/2019,54,3144805,270,6,28.02,4.67
01/12/2019,54,3144805,270,1010,2121,2.1
01/12/2019,54,3144805,278,1,36.92,36.92
01/12/2019,54,3144805,279,6,37.8,6.3
01/12/2019,54,3144805,279,1717,6009.5,3.5
01/12/2019,54,3144805,284,1,224.75,224.75
01/12/2019,54,3144805,286,1,53.6,53.6
01/12/2019,54,3144805,291,2,60,30.
01/12/2019,54,3144805,311,41,732.67,17.87
01/12/2019,54,3144805,334,1,4.21,4.21
01/12/2019,54,3144805,339,1,88,88.
01/12/2019,54,3144805,348,1,10,10.
01/12/2019,54,3144805,392,1,41.33,41.33
01/12/2019,54,3144805,420,1,5.26,5.26
01/12/2019,54,3144805,420,30,162,5.4
01/12/2019,54,3144805,438,1,5.26,5.26
01/12/2019,54,3144805,438,27,145.8,5.4
01/12/2019,54,3144805,460,288,604.8,2.1
01/12/2019,54,3144805,462,25,186.5,7.46
01/12/2019,54,3144805,463,6,41.4,6.9
01/12/2019,54,3144805,464,1,8.77,8.77
01/12/2019,54,3144805,464,26,198.6,7.64
01/12/2019,54,3144805,468,2,36,18.
01/12/2019,54,3144805,476,1,10.72,10.72
01/12/2019,54,3144805,479,1,630,630.
01/12/2019,54,3144805,495,12,134.28,11.19
01/12/2019,54,3144805,499,3,46.44,15.48
01/12/2019,54,3144805,500,21,163.8,7.8
01/12/2019,54,3144805,501,20,156,7.8
01/12/2019,54,3144805,508,3,720,240.
01/12/2019,54,3144805,514,2,106.16,53.08
01/12/2019,54,3144805,516,1,10.72,10.72
01/12/2019,54,3144805,517,1,10.72,10.72
01/12/2019,54,3144805,529,19,235.6,12.4
01/12/2019,54,3144805,531,28,896,32.
01/12/2019,54,3144805,544,1,4.67,4.67
01/12/2019,54,3144805,544,40,204,5.1
01/12/2019,54,3144805,550,3,23.25,7.75
01/12/2019,54,3144805,551,6,26.58,4.43
01/12/2019,54,3144805,583,8,202.16,25.27
01/12/2019,54,3144805,606,38,370.88,9.76
01/12/2019,54,3144805,619,1,41,41.
01/12/2019,54,3144805,631,1,5.72,5.72
01/12/2019,54,3144805,631,122,872.3,7.15
01/12/2019,54,3144805,633,1,6.43,6.43
01/12/2019,54,3144805,633,98,842.8,8.6
01/12/2019,54,3144805,642,26,5621.34,216.21
01/12/2019,54,3144805,644,3,387.54,129.18
01/12/2019,54,3144805,644,3,395.1,131.7
01/12/2019,54,3144805,652,3,18.93,6.31
01/12/2019,54,3144805,657,10,70.2,7.02
01/12/2019,54,3144805,671,1,5.09,5.09
01/12/2019,54,3144805,683,25,197.5,7.9
01/12/2019,54,3144805,685,1,8.36,8.36
01/12/2019,54,3144805,731,1,8.7,8.7
01/12/2019,54,3144805,732,1,19.68,19.68
01/12/2019,54,3144805,764,6,82.2,13.7
01/12/2019,54,3144805,766,2,64.2,32.1
01/12/2019,54,3144805,767,4,9.36,2.34
01/12/2019,54,3144805,776,28,109.2,3.9
01/12/2019,54,3144805,787,1,9.8,9.8
01/12/2019,54,3144805,793,1,9.8,9.8
01/12/2019,54,3144805,841,6,71.76,11.96
01/12/2019,54,3144805,845,1,25.01,25.01
01/12/2019,54,3144805,863,2,81.36,40.68
01/12/2019,54,3144805,897,92,276,3.
01/12/2019,54,3144805,905,5,49.5,9.9
01/12/2019,54,3144805,992,4,30.36,7.59
01/12/2019,54,3144805,992,370,1665,4.5
01/12/2019,54,3144805,996,1,7.8,7.8
01/12/2019,54,3144805,997,1,30.17,30.17
01/12/2019,54,3144805,998,2,11.68,5.84
01/12/2019,54,3144805,998,77,323.4,4.2
01/12/2019,54,3144805,1000,1,4.67,4.67
01/12/2019,54,3144805,1000,846,3299.4,3.9
01/12/2019,54,3144805,1001,1,5.26,5.26
01/12/2019,54,3144805,1001,826,3304,4.
01/12/2019,54,3144805,1003,20,160,8.
01/12/2019,54,3144805,1008,6,242.94,40.49
01/12/2019,54,3144805,1021,43,598.56,13.92
01/12/2019,54,3144805,1022,43,583.94,13.58
01/12/2019,54,3144805,1033,2,67.36,33.68
01/12/2019,54,3144805,1051,4,38.68,9.67
01/12/2019,54,3144805,1061,34,132.6,3.9
01/12/2019,54,3144805,1064,1,8.1,8.1
01/12/2019,54,3144805,1074,6,179.4,29.9
01/12/2019,54,3144805,1075,1,39,39.
01/12/2019,54,3144805,1083,1,9.9,9.9
01/12/2019,54,3144805,1084,3,29.7,9.9
01/12/2019,54,3144805,1088,10,99,9.9
01/12/2019,54,3144805,1107,1,12,12.
01/12/2019,54,3144805,1108,1,12,12.
01/12/2019,54,3144805,1111,2,19.8,9.9
01/12/2019,54,3144805,1114,9,108,12.
01/12/2019,54,3144805,1121,5,49.5,9.9
01/12/2019,54,3144805,1133,1,9.9,9.9
01/12/2019,54,3144805,1147,6,59.4,9.9
01/12/2019,54,3144805,1169,3,29.7,9.9
01/12/2019,54,3144805,1170,2,19.8,9.9
01/12/2019,54,3144805,1185,4,39.6,9.9
01/12/2019,54,3144805,1203,1,3.57,3.57
01/12/2019,54,3144805,1203,8,15.92,1.99
01/12/2019,54,3144805,1207,1,14.2,14.2
01/12/2019,54,3144805,1207,24,228.48,9.52
01/12/2019,54,3144805,1212,9,45.18,5.02
01/12/2019,54,3144805,1212,712,2136,3.
01/12/2019,54,3144805,1235,1,59,59.
01/12/2019,54,3144805,1236,4,484.28,121.07
01/12/2019,54,3144805,1254,1,14.31,14.31
01/12/2019,54,3144805,1254,6,51.48,8.58
01/12/2019,54,3144805,1257,2,13.32,6.66
01/12/2019,54,3144805,1257,468,1497.6,3.2
01/12/2019,54,3144805,1264,3,6,2.
01/12/2019,54,3144805,1273,293,879,3.
01/12/2019,54,3144805,1285,1,3.5,3.5
01/12/2019,54,3144805,1285,193,405.3,2.1
01/12/2019,54,3144805,1294,282,1607.4,5.7
01/12/2019,54,3144805,1302,2,11.92,5.96
01/12/2019,54,3144805,1304,5,123,24.6
01/12/2019,54,3144805,1305,7,548.8,78.4
01/12/2019,54,3144805,1315,1,9.9,9.9
01/12/2019,54,3144805,1318,2,19.8,9.9
01/12/2019,54,3144805,1367,4,262.04,65.51
01/12/2019,54,3144805,1375,2,28.6,14.3
01/12/2019,54,3144805,1380,6,420,70.
01/12/2019,54,3144805,1404,25,160.75,6.43
01/12/2019,54,3144805,1404,1430,5863,4.1
01/12/2019,54,3144805,1458,11,73.81,6.71
01/12/2019,54,3144805,1459,68,503.2,7.4
01/12/2019,54,3144805,1460,23,191.82,8.34
01/12/2019,54,3144805,1467,1,20.82,20.82
01/12/2019,54,3144805,1468,2,27.52,13.76
01/12/2019,54,3144805,1468,3,24.51,8.17
01/12/2019,54,3144805,1468,37,192.4,5.2
01/12/2019,54,3144805,1469,3,26.31,8.77
01/12/2019,54,3144805,1469,38,281.2,7.4
01/12/2019,54,3144805,1470,131,471.6,3.6
01/12/2019,54,3144805,1472,1,15.55,15.55
01/12/2019,54,3144805,1472,9,53.64,5.96
01/12/2019,54,3144805,1473,9,53.64,5.96
01/12/2019,54,3144805,1477,8,46.72,5.84
01/12/2019,54,3144805,1477,431,1293,3.
01/12/2019,54,3144805,1481,2,485.2,242.6
01/12/2019,54,3144805,1482,1,90.36,90.36
01/12/2019,54,3144805,1486,1,11.8,11.8
01/12/2019,54,3144805,1494,12,126.12,10.51
01/12/2019,54,3144805,1494,509,3104.9,6.1
01/12/2019,54,3144805,1506,2,183.26,91.63
01/12/2019,54,3144805,1523,2,6.56,3.28
01/12/2019,54,3144805,1523,393,1100.4,2.8
01/12/2019,54,3144805,1537,1,7.15,7.15
01/12/2019,54,3144805,1557,1,14.3,14.3
01/12/2019,54,3144805,1562,935,2711.5,2.9
01/12/2019,54,3144805,1563,5,70.1,14.02
01/12/2019,54,3144805,1577,3,99.51,33.17
01/12/2019,54,3144805,1585,12,152.4,12.7
01/12/2019,54,3144805,1587,12,314.4,26.2
01/12/2019,54,3144805,1606,2,406.2,203.1
01/12/2019,54,3144805,1606,3,407.1,135.7
01/12/2019,54,3144805,1612,2,19.86,9.93
01/12/2019,54,3144805,1612,110,858,7.8
01/12/2019,54,3144805,1628,15,198.45,13.23
01/12/2019,54,3144805,1629,15,238.65,15.91
01/12/2019,54,3144805,1636,2,19.8,9.9
01/12/2019,54,3144805,1642,7,53.9,7.7
01/12/2019,54,3144805,1644,1,7.7,7.7
